lot_id,wafer_id,die_x,die_y,hard_bin,soft_bin,pass_flag
L2551,W01,25,38,1,1,1
L2551,W01,26,2,1,1,1
L2551,W01,26,3,1,1,1
L2551,W01,26,4,1,1,1
L2551,W01,26,5,1,1,1
L2551,W01,26,6,1,1,1
L2551,W01,26,7,1,1,1
L2551,W01,26,8,1,1,1
L2551,W01,26,9,1,1,1
L2551,W01,26,10,5,51,0
L2551,W01,26,11,1,1,1
L2551,W01,26,12,1,1,1
L2551,W01,26,13,5,51,0
L2551,W01,26,14,1,1,1
L2551,W01,26,15,1,1,1
L2551,W01,26,16,1,1,1
L2551,W01,26,17,1,1,1
L2551,W01,26,18,5,51,0
L2551,W01,26,19,1,1,1
L2551,W01,26,20,1,1,1
L2551,W01,26,21,1,1,1
L2551,W01,26,22,1,1,1
L2551,W01,26,23,1,1,1
L2551,W01,26,24,1,1,1
L2551,W01,26,25,1,1,1
L2551,W01,26,26,1,1,1
L2551,W01,26,27,1,1,1
L2551,W01,26,28,1,1,1
L2551,W01,26,29,1,1,1
L2551,W01,26,30,1,1,1
L2551,W01,26,31,1,1,1
L2551,W01,26,32,1,1,1
L2551,W01,26,33,1,1,1
L2551,W01,26,34,1,1,1
L2551,W01,26,35,1,1,1
L2551,W01,26,36,1,1,1
L2551,W01,26,37,1,1,1
L2551,W01,27,2,1,1,1
L2551,W01,27,3,1,1,1
L2551,W01,27,4,1,1,1
L2551,W01,27,5,1,1,1
L2551,W01,27,6,1,1,1
L2551,W01,27,7,1,1,1
L2551,W01,27,8,1,1,1
L2551,W01,27,9,1,1,1
L2551,W01,27,10,1,1,1
L2551,W01,27,11,1,1,1
L2551,W01,27,12,1,1,1
L2551,W01,27,13,1,1,1
L2551,W01,27,14,1,1,1
L2551,W01,27,15,1,1,1
L2551,W01,27,16,1,1,1
L2551,W01,27,17,1,1,1
L2551,W01,27,18,1,1,1
L2551,W01,27,19,1,1,1
L2551,W01,27,20,1,1,1
L2551,W01,27,21,1,1,1
L2551,W01,27,22,1,1,1
L2551,W01,27,23,5,51,0
L2551,W01,27,24,1,1,1
L2551,W01,27,25,1,1,1
L2551,W01,27,26,1,1,1
L2551,W01,27,27,1,1,1
L2551,W01,27,28,1,1,1
L2551,W01,27,29,1,1,1
L2551,W01,27,30,5,51,0
L2551,W01,27,31,1,1,1
L2551,W01,27,32,1,1,1
L2551,W01,27,33,1,1,1
L2551,W01,27,34,1,1,1
L2551,W01,27,35,1,1,1
L2551,W01,27,36,1,1,1
L2551,W01,27,37,1,1,1
L2551,W01,28,2,1,1,1
L2551,W01,28,3,5,51,0
L2551,W01,28,4,1,1,1
L2551,W01,28,5,1,1,1
L2551,W01,28,6,1,1,1
L2551,W01,28,7,1,1,1
L2551,W01,28,8,1,1,1
L2551,W01,28,9,1,1,1
L2551,W01,28,10,1,1,1
L2551,W01,28,11,1,1,1
L2551,W01,28,12,5,51,0
L2551,W01,28,13,1,1,1
L2551,W01,28,14,1,1,1
L2551,W01,28,15,1,1,1
L2551,W01,28,16,1,1,1
L2551,W01,28,17,1,1,1
L2551,W01,28,18,1,1,1
L2551,W01,28,19,1,1,1
L2551,W01,28,20,1,1,1
L2551,W01,28,21,1,1,1
L2551,W01,28,22,1,1,1
L2551,W01,28,23,1,1,1
L2551,W01,28,24,1,1,1
L2551,W01,28,25,1,1,1
L2551,W01,28,26,1,1,1
L2551,W01,28,27,1,1,1
L2551,W01,28,28,1,1,1
L2551,W01,28,29,1,1,1
L2551,W01,28,30,1,1,1
L2551,W01,28,31,1,1,1
L2551,W01,28,32,1,1,1
L2551,W01,28,33,1,1,1
L2551,W01,28,34,1,1,1
L2551,W01,28,35,1,1,1
L2551,W01,28,36,1,1,1
L2551,W01,28,37,1,1,1
L2551,W01,29,3,1,1,1
L2551,W01,29,4,1,1,1
L2551,W01,29,5,1,1,1
L2551,W01,29,6,1,1,1
L2551,W01,29,7,1,1,1
L2551,W01,29,8,1,1,1
L2551,W01,29,9,1,1,1
L2551,W01,29,10,1,1,1
L2551,W01,29,11,1,1,1
L2551,W01,29,12,1,1,1
L2551,W01,29,13,1,1,1
L2551,W01,29,14,1,1,1
L2551,W01,29,15,1,1,1
L2551,W01,29,16,1,1,1
L2551,W01,29,17,1,1,1
L2551,W01,29,18,1,1,1
L2551,W01,29,19,1,1,1
L2551,W01,29,20,1,1,1
L2551,W01,29,21,1,1,1
L2551,W01,29,22,1,1,1
L2551,W01,29,23,1,1,1
L2551,W01,29,24,1,1,1
L2551,W01,29,25,1,1,1
L2551,W01,29,26,1,1,1
L2551,W01,29,27,1,1,1
L2551,W01,29,28,1,1,1
L2551,W01,29,29,1,1,1
L2551,W01,29,30,1,1,1
L2551,W01,29,31,1,1,1
L2551,W01,29,32,1,1,1
L2551,W01,29,33,1,1,1
L2551,W01,29,34,1,1,1
L2551,W01,29,35,1,1,1
L2551,W01,29,36,5,51,0
L2551,W01,30,4,1,1,1
L2551,W01,30,5,1,1,1
L2551,W01,30,6,1,1,1
L2551,W01,30,7,1,1,1
L2551,W01,30,8,1,1,1
L2551,W01,30,9,1,1,1
L2551,W01,30,10,1,1,1
L2551,W01,30,11,1,1,1
L2551,W01,30,12,1,1,1
L2551,W01,30,13,1,1,1
L2551,W01,30,14,1,1,1
L2551,W01,30,15,1,1,1
L2551,W01,30,16,1,1,1
L2551,W01,30,17,1,1,1
L2551,W01,30,18,1,1,1
L2551,W01,30,19,1,1,1
L2551,W01,30,20,1,1,1
L2551,W01,30,21,1,1,1
L2551,W01,30,22,1,1,1
L2551,W01,30,23,5,51,0
L2551,W01,30,24,1,1,1
L2551,W01,30,25,1,1,1
L2551,W01,30,26,1,1,1
L2551,W01,30,27,1,1,1
L2551,W01,30,28,5,51,0
L2551,W01,30,29,1,1,1
L2551,W01,30,30,1,1,1
L2551,W01,30,31,1,1,1
L2551,W01,30,32,1,1,1
L2551,W01,30,33,1,1,1
L2551,W01,30,34,1,1,1
L2551,W01,30,35,1,1,1
L2551,W01,31,4,1,1,1
L2551,W01,31,5,1,1,1
L2551,W01,31,6,1,1,1
L2551,W01,31,7,1,1,1
L2551,W01,31,8,1,1,1
L2551,W01,31,9,1,1,1
L2551,W01,31,10,1,1,1
L2551,W01,31,11,1,1,1
L2551,W01,31,12,1,1,1
L2551,W01,31,13,1,1,1
L2551,W01,31,14,1,1,1
L2551,W01,31,15,1,1,1
L2551,W01,31,16,1,1,1
L2551,W01,31,17,1,1,1
L2551,W01,31,18,1,1,1
L2551,W01,31,19,1,1,1
L2551,W01,31,20,1,1,1
L2551,W01,31,21,1,1,1
L2551,W01,31,22,1,1,1
L2551,W01,31,23,5,51,0
L2551,W01,31,24,1,1,1
L2551,W01,31,25,1,1,1
L2551,W01,31,26,1,1,1
L2551,W01,31,27,1,1,1
L2551,W01,31,28,1,1,1
L2551,W01,31,29,1,1,1
L2551,W01,31,30,1,1,1
L2551,W01,31,31,1,1,1
L2551,W01,31,32,1,1,1
L2551,W01,31,33,1,1,1
L2551,W01,31,34,1,1,1
L2551,W01,31,35,1,1,1
L2551,W01,32,5,1,1,1
L2551,W01,32,6,1,1,1
L2551,W01,32,7,1,1,1
L2551,W01,32,8,1,1,1
L2551,W01,32,9,1,1,1
L2551,W01,32,10,5,51,0
L2551,W01,32,11,1,1,1
L2551,W01,32,12,1,1,1
L2551,W01,32,13,1,1,1
L2551,W01,32,14,1,1,1
L2551,W01,32,15,1,1,1
L2551,W01,32,16,1,1,1
L2551,W01,32,17,1,1,1
L2551,W01,32,18,1,1,1
L2551,W01,32,19,1,1,1
L2551,W01,32,20,1,1,1
L2551,W01,32,21,1,1,1
L2551,W01,32,22,5,51,0
L2551,W01,32,23,1,1,1
L2551,W01,32,24,1,1,1
L2551,W01,32,25,1,1,1
L2551,W01,32,26,1,1,1
L2551,W01,32,27,1,1,1
L2551,W01,32,28,1,1,1
L2551,W01,32,29,1,1,1
L2551,W01,32,30,1,1,1
L2551,W01,32,31,1,1,1
L2551,W01,32,32,1,1,1
L2551,W01,32,33,1,1,1
L2551,W01,32,34,1,1,1
L2551,W01,33,6,1,1,1
L2551,W01,33,7,1,1,1
L2551,W01,33,8,1,1,1
L2551,W01,33,9,1,1,1
L2551,W01,33,10,1,1,1
L2551,W01,33,11,1,1,1
L2551,W01,33,12,1,1,1
L2551,W01,33,13,1,1,1
L2551,W01,33,14,5,51,0
L2551,W01,33,15,5,51,0
L2551,W01,33,16,1,1,1
L2551,W01,33,17,1,1,1
L2551,W01,33,18,1,1,1
L2551,W01,33,19,1,1,1
L2551,W01,33,20,1,1,1
L2551,W01,33,21,1,1,1
L2551,W01,33,22,1,1,1
L2551,W01,33,23,1,1,1
L2551,W01,33,24,1,1,1
L2551,W01,33,25,1,1,1
L2551,W01,33,26,1,1,1
L2551,W01,33,27,1,1,1
L2551,W01,33,28,1,1,1
L2551,W01,33,29,1,1,1
L2551,W01,33,30,1,1,1
L2551,W01,33,31,1,1,1
L2551,W01,33,32,1,1,1
L2551,W01,33,33,1,1,1
L2551,W01,34,7,1,1,1
L2551,W01,34,8,1,1,1
L2551,W01,34,9,1,1,1
L2551,W01,34,10,1,1,1
L2551,W01,34,11,5,51,0
L2551,W01,34,12,1,1,1
L2551,W01,34,13,1,1,1
L2551,W01,34,14,1,1,1
L2551,W01,34,15,1,1,1
L2551,W01,34,16,1,1,1
L2551,W01,34,17,1,1,1
L2551,W01,34,18,1,1,1
L2551,W01,34,19,1,1,1
L2551,W01,34,20,1,1,1
L2551,W01,34,21,1,1,1
L2551,W01,34,22,1,1,1
L2551,W01,34,23,1,1,1
L2551,W01,34,24,1,1,1
L2551,W01,34,25,1,1,1
L2551,W01,34,26,1,1,1
L2551,W01,34,27,1,1,1
L2551,W01,34,28,5,51,0
L2551,W01,34,29,1,1,1
L2551,W01,34,30,1,1,1
L2551,W01,34,31,1,1,1
L2551,W01,34,32,1,1,1
L2551,W01,35,8,1,1,1
L2551,W01,35,9,1,1,1
L2551,W01,35,10,1,1,1
L2551,W01,35,11,1,1,1
L2551,W01,35,12,1,1,1
L2551,W01,35,13,1,1,1
L2551,W01,35,14,1,1,1
L2551,W01,35,15,1,1,1
L2551,W01,35,16,1,1,1
L2551,W01,35,17,1,1,1
L2551,W01,35,18,1,1,1
L2551,W01,35,19,1,1,1
L2551,W01,35,20,1,1,1
L2551,W01,35,21,1,1,1
L2551,W01,35,22,1,1,1
L2551,W01,35,23,5,51,0
L2551,W01,35,24,1,1,1
L2551,W01,35,25,1,1,1
L2551,W01,35,26,1,1,1
L2551,W01,35,27,1,1,1
L2551,W01,35,28,1,1,1
L2551,W01,35,29,1,1,1
L2551,W01,35,30,1,1,1
L2551,W01,35,31,1,1,1
L2551,W01,36,10,1,1,1
L2551,W01,36,11,1,1,1
L2551,W01,36,12,5,51,0
L2551,W01,36,13,1,1,1
L2551,W01,36,14,1,1,1
L2551,W01,36,15,1,1,1
L2551,W01,36,16,1,1,1
L2551,W01,36,17,1,1,1
L2551,W01,36,18,1,1,1
L2551,W01,36,19,1,1,1
L2551,W01,36,20,1,1,1
L2551,W01,36,21,1,1,1
L2551,W01,36,22,1,1,1
L2551,W01,36,23,1,1,1
L2551,W01,36,24,1,1,1
L2551,W01,36,25,1,1,1
L2551,W01,36,26,1,1,1
L2551,W01,36,27,1,1,1
L2551,W01,36,28,1,1,1
L2551,W01,36,29,1,1,1
L2551,W01,37,11,1,1,1
L2551,W01,37,12,1,1,1
L2551,W01,37,13,1,1,1
L2551,W01,37,14,1,1,1
L2551,W01,37,15,1,1,1
L2551,W01,37,16,1,1,1
L2551,W01,37,17,1,1,1
L2551,W01,37,18,1,1,1
L2551,W01,37,19,1,1,1
L2551,W01,37,20,1,1,1
L2551,W01,37,21,1,1,1
L2551,W01,37,22,1,1,1
L2551,W01,37,23,1,1,1
L2551,W01,37,24,1,1,1
L2551,W01,37,25,1,1,1
L2551,W01,37,26,1,1,1
L2551,W01,37,27,1,1,1
L2551,W01,37,28,5,51,0
L2551,W01,38,14,1,1,1
L2551,W01,38,15,1,1,1
L2551,W01,38,16,1,1,1
L2551,W01,38,17,1,1,1
L2551,W01,38,18,1,1,1
L2551,W01,38,19,1,1,1
L2551,W01,38,20,1,1,1
L2551,W01,38,21,1,1,1
L2551,W01,38,22,1,1,1
L2551,W01,38,23,1,1,1
L2551,W01,38,24,1,1,1
L2551,W01,38,25,1,1,1
L2551,W02,1,14,1,1,1
L2551,W02,1,15,1,1,1
L2551,W02,1,16,1,1,1
L2551,W02,1,17,1,1,1
L2551,W02,1,18,1,1,1
L2551,W02,1,19,1,1,1
L2551,W02,1,20,1,1,1
L2551,W02,1,21,1,1,1
L2551,W02,1,22,1,1,1
L2551,W02,1,23,1,1,1
L2551,W02,1,24,1,1,1
L2551,W02,1,25,1,1,1
L2551,W02,2,11,1,1,1
L2551,W02,2,12,1,1,1
L2551,W02,2,13,5,51,0
L2551,W02,2,14,1,1,1
L2551,W02,2,15,1,1,1
L2551,W02,2,16,1,1,1
L2551,W02,2,17,1,1,1
L2551,W02,2,18,1,1,1
L2551,W02,2,19,1,1,1
L2551,W02,2,20,1,1,1
L2551,W02,2,21,1,1,1
L2551,W02,2,22,1,1,1
L2551,W02,2,23,1,1,1
L2551,W02,2,24,1,1,1
L2551,W02,2,25,1,1,1
L2551,W02,2,26,1,1,1
L2551,W02,2,27,1,1,1
L2551,W02,2,28,1,1,1
L2551,W02,3,10,1,1,1
L2551,W02,3,11,1,1,1
L2551,W02,3,12,1,1,1
L2551,W02,3,13,1,1,1
L2551,W02,3,14,1,1,1
L2551,W02,3,15,1,1,1
L2551,W02,3,16,1,1,1
L2551,W02,3,17,1,1,1
L2551,W02,3,18,1,1,1
L2551,W02,3,19,1,1,1
L2551,W02,3,20,5,51,0
L2551,W02,3,21,1,1,1
L2551,W02,3,22,1,1,1
L2551,W02,3,23,1,1,1
L2551,W02,3,24,1,1,1
L2551,W02,3,25,1,1,1
L2551,W02,3,26,1,1,1
L2551,W02,3,27,1,1,1
L2551,W02,3,28,1,1,1
L2551,W02,3,29,1,1,1
L2551,W02,4,8,1,1,1
L2551,W02,4,9,1,1,1
L2551,W02,4,10,1,1,1
L2551,W02,4,11,1,1,1
L2551,W02,4,12,1,1,1
L2551,W02,4,13,1,1,1
L2551,W02,4,14,1,1,1
L2551,W02,4,15,1,1,1
L2551,W02,4,16,1,1,1
L2551,W02,4,17,1,1,1
L2551,W02,4,18,1,1,1
L2551,W02,4,19,1,1,1
L2551,W02,4,20,1,1,1
L2551,W02,4,21,1,1,1
L2551,W02,4,22,1,1,1
L2551,W02,4,23,1,1,1
L2551,W02,4,24,1,1,1
L2551,W02,4,25,1,1,1
L2551,W02,4,26,5,51,0
L2551,W02,4,27,1,1,1
L2551,W02,4,28,1,1,1
L2551,W02,4,29,1,1,1
L2551,W02,4,30,1,1,1
L2551,W02,4,31,1,1,1
L2551,W02,5,7,1,1,1
L2551,W02,5,8,1,1,1
L2551,W02,5,9,1,1,1
L2551,W02,5,10,1,1,1
L2551,W02,5,11,5,51,0
L2551,W02,5,12,1,1,1
L2551,W02,5,13,1,1,1
L2551,W02,5,14,1,1,1
L2551,W02,5,15,1,1,1
L2551,W02,5,16,1,1,1
L2551,W02,5,17,1,1,1
L2551,W02,5,18,1,1,1
L2551,W02,5,19,1,1,1
L2551,W02,5,20,1,1,1
L2551,W02,5,21,1,1,1
L2551,W02,5,22,1,1,1
L2551,W02,5,23,1,1,1
L2551,W02,5,24,1,1,1
L2551,W02,5,25,1,1,1
L2551,W02,5,26,1,1,1
L2551,W02,5,27,1,1,1
L2551,W02,5,28,1,1,1
L2551,W02,5,29,1,1,1
L2551,W02,5,30,1,1,1
L2551,W02,5,31,1,1,1
L2551,W02,5,32,1,1,1
L2551,W02,6,6,1,1,1
L2551,W02,6,7,1,1,1
L2551,W02,6,8,1,1,1
L2551,W02,6,9,1,1,1
L2551,W02,6,10,1,1,1
L2551,W02,6,11,1,1,1
L2551,W02,6,12,1,1,1
L2551,W02,6,13,1,1,1
L2551,W02,6,14,1,1,1
L2551,W02,6,15,1,1,1
L2551,W02,6,16,1,1,1
L2551,W02,6,17,1,1,1
L2551,W02,6,18,1,1,1
L2551,W02,6,19,1,1,1
L2551,W02,6,20,1,1,1
L2551,W02,6,21,1,1,1
L2551,W02,6,22,1,1,1
L2551,W02,6,23,1,1,1
L2551,W02,6,24,1,1,1
L2551,W02,6,25,1,1,1
L2551,W02,6,26,1,1,1
L2551,W02,6,27,1,1,1
L2551,W02,6,28,1,1,1
L2551,W02,6,29,1,1,1
L2551,W02,6,30,1,1,1
L2551,W02,6,31,1,1,1
L2551,W02,6,32,1,1,1
L2551,W02,6,33,5,51,0
L2551,W02,7,5,1,1,1
L2551,W02,7,6,1,1,1
L2551,W02,7,7,1,1,1
L2551,W02,7,8,1,1,1
L2551,W02,7,9,1,1,1
L2551,W02,7,10,1,1,1
L2551,W02,7,11,1,1,1
L2551,W02,7,12,1,1,1
L2551,W02,7,13,1,1,1
L2551,W02,7,14,1,1,1
L2551,W02,7,15,1,1,1
L2551,W02,7,16,1,1,1
L2551,W02,7,17,1,1,1
L2551,W02,7,18,1,1,1
L2551,W02,7,19,1,1,1
L2551,W02,7,20,1,1,1
L2551,W02,7,21,5,51,0
L2551,W02,7,22,1,1,1
L2551,W02,7,23,1,1,1
L2551,W02,7,24,1,1,1
L2551,W02,7,25,1,1,1
L2551,W02,7,26,1,1,1
L2551,W02,7,27,1,1,1
L2551,W02,7,28,1,1,1
L2551,W02,7,29,1,1,1
L2551,W02,7,30,1,1,1
L2551,W02,7,31,1,1,1
L2551,W02,7,32,1,1,1
L2551,W02,7,33,1,1,1
L2551,W02,7,34,1,1,1
L2551,W02,8,4,1,1,1
L2551,W02,8,5,1,1,1
L2551,W02,8,6,1,1,1
L2551,W02,8,7,1,1,1
L2551,W02,8,8,1,1,1
L2551,W02,8,9,1,1,1
L2551,W02,8,10,1,1,1
L2551,W02,8,11,1,1,1
L2551,W02,8,12,1,1,1
L2551,W02,8,13,1,1,1
L2551,W02,8,14,1,1,1
L2551,W02,8,15,1,1,1
L2551,W02,8,16,1,1,1
L2551,W02,8,17,1,1,1
L2551,W02,8,18,1,1,1
L2551,W02,8,19,1,1,1
L2551,W02,8,20,1,1,1
L2551,W02,8,21,1,1,1
L2551,W02,8,22,1,1,1
L2551,W02,8,23,1,1,1
L2551,W02,8,24,5,51,0
L2551,W02,8,25,1,1,1
L2551,W02,8,26,1,1,1
L2551,W02,8,27,5,51,0
L2551,W02,8,28,5,51,0
L2551,W02,8,29,1,1,1
L2551,W02,8,30,1,1,1
L2551,W02,8,31,1,1,1
L2551,W02,8,32,1,1,1
L2551,W02,8,33,1,1,1
L2551,W02,8,34,1,1,1
L2551,W02,8,35,1,1,1
L2551,W02,9,4,1,1,1
L2551,W02,9,5,1,1,1
L2551,W02,9,6,1,1,1
L2551,W02,9,7,1,1,1
L2551,W02,9,8,1,1,1
L2551,W02,9,9,1,1,1
L2551,W02,9,10,1,1,1
L2551,W02,9,11,1,1,1
L2551,W02,9,12,1,1,1
L2551,W02,9,13,1,1,1
L2551,W02,9,14,1,1,1
L2551,W02,9,15,1,1,1
L2551,W02,9,16,1,1,1
L2551,W02,9,17,1,1,1
L2551,W02,9,18,1,1,1
L2551,W02,9,19,1,1,1
L2551,W02,9,20,1,1,1
L2551,W02,9,21,1,1,1
L2551,W02,9,22,1,1,1
L2551,W02,9,23,1,1,1
L2551,W02,9,24,1,1,1
L2551,W02,9,25,1,1,1
L2551,W02,9,26,1,1,1
L2551,W02,9,27,1,1,1
L2551,W02,9,28,1,1,1
L2551,W02,9,29,5,51,0
L2551,W02,9,30,1,1,1
L2551,W02,9,31,1,1,1
L2551,W02,9,32,1,1,1
L2551,W02,9,33,1,1,1
L2551,W02,9,34,1,1,1
L2551,W02,9,35,1,1,1
L2551,W02,10,3,1,1,1
L2551,W02,10,4,1,1,1
L2551,W02,10,5,1,1,1
L2551,W02,10,6,1,1,1
L2551,W02,10,7,1,1,1
L2551,W02,10,8,1,1,1
L2551,W02,10,9,1,1,1
L2551,W02,10,10,1,1,1
L2551,W02,10,11,1,1,1
L2551,W02,10,12,1,1,1
L2551,W02,10,13,1,1,1
L2551,W02,10,14,1,1,1
L2551,W02,10,15,1,1,1
L2551,W02,10,16,1,1,1
L2551,W02,10,17,1,1,1
L2551,W02,10,18,1,1,1
L2551,W02,10,19,1,1,1
L2551,W02,10,20,1,1,1
L2551,W02,10,21,1,1,1
L2551,W02,10,22,1,1,1
L2551,W02,10,23,1,1,1
L2551,W02,10,24,1,1,1
L2551,W02,10,25,1,1,1
L2551,W02,10,26,1,1,1
L2551,W02,10,27,1,1,1
L2551,W02,10,28,1,1,1
L2551,W02,10,29,1,1,1
L2551,W02,10,30,1,1,1
L2551,W02,10,31,1,1,1
L2551,W02,10,32,1,1,1
L2551,W02,10,33,1,1,1
L2551,W02,10,34,1,1,1
L2551,W02,10,35,1,1,1
L2551,W02,10,36,5,51,0
L2551,W02,11,2,1,1,1
L2551,W02,11,3,1,1,1
L2551,W02,11,4,1,1,1
L2551,W02,11,5,1,1,1
L2551,W02,11,6,1,1,1
L2551,W02,11,7,1,1,1
L2551,W02,11,8,1,1,1
L2551,W02,11,9,1,1,1
L2551,W02,11,10,1,1,1
L2551,W02,11,11,1,1,1
L2551,W02,11,12,1,1,1
L2551,W02,11,13,1,1,1
L2551,W02,11,14,1,1,1
L2551,W02,11,15,1,1,1
L2551,W02,11,16,1,1,1
L2551,W02,11,17,1,1,1
L2551,W02,11,18,1,1,1
L2551,W02,11,19,1,1,1
L2551,W02,11,20,1,1,1
L2551,W02,11,21,1,1,1
L2551,W02,11,22,1,1,1
L2551,W02,11,23,1,1,1
L2551,W02,11,24,1,1,1
L2551,W02,11,25,1,1,1
L2551,W02,11,26,1,1,1
L2551,W02,11,27,1,1,1
L2551,W02,11,28,1,1,1
L2551,W02,11,29,1,1,1
L2551,W02,11,30,1,1,1
L2551,W02,11,31,1,1,1
L2551,W02,11,32,1,1,1
L2551,W02,11,33,1,1,1
L2551,W02,11,34,1,1,1
L2551,W02,11,35,1,1,1
L2551,W02,11,36,1,1,1
L2551,W02,11,37,1,1,1
L2551,W02,12,2,5,51,0
L2551,W02,12,3,1,1,1
L2551,W02,12,4,1,1,1
L2551,W02,12,5,1,1,1
L2551,W02,12,6,1,1,1
L2551,W02,12,7,1,1,1
L2551,W02,12,8,1,1,1
L2551,W02,12,9,1,1,1
L2551,W02,12,10,1,1,1
L2551,W02,12,11,1,1,1
L2551,W02,12,12,1,1,1
L2551,W02,12,13,1,1,1
L2551,W02,12,14,1,1,1
L2551,W02,12,15,1,1,1
L2551,W02,12,16,1,1,1
L2551,W02,12,17,1,1,1
L2551,W02,12,18,1,1,1
L2551,W02,12,19,1,1,1
L2551,W02,12,20,1,1,1
L2551,W02,12,21,1,1,1
L2551,W02,12,22,1,1,1
L2551,W02,12,23,1,1,1
L2551,W02,12,24,5,51,0
L2551,W02,12,25,5,51,0
L2551,W02,12,26,1,1,1
L2551,W02,12,27,1,1,1
L2551,W02,12,28,1,1,1
L2551,W02,12,29,1,1,1
L2551,W02,12,30,1,1,1
L2551,W02,12,31,1,1,1
L2551,W02,12,32,1,1,1
L2551,W02,12,33,1,1,1
L2551,W02,12,34,1,1,1
L2551,W02,12,35,1,1,1
L2551,W02,12,36,1,1,1
L2551,W02,12,37,1,1,1
L2551,W02,13,2,1,1,1
L2551,W02,13,3,1,1,1
L2551,W02,13,4,1,1,1
L2551,W02,13,5,1,1,1
L2551,W02,13,6,1,1,1
L2551,W02,13,7,1,1,1
L2551,W02,13,8,1,1,1
L2551,W02,13,9,5,51,0
L2551,W02,13,10,1,1,1
L2551,W02,13,11,1,1,1
L2551,W02,13,12,1,1,1
L2551,W02,13,13,1,1,1
L2551,W02,13,14,1,1,1
L2551,W02,13,15,1,1,1
L2551,W02,13,16,1,1,1
L2551,W02,13,17,1,1,1
L2551,W02,13,18,1,1,1
L2551,W02,13,19,1,1,1
L2551,W02,13,20,1,1,1
L2551,W02,13,21,1,1,1
L2551,W02,13,22,1,1,1
L2551,W02,13,23,1,1,1
L2551,W02,13,24,1,1,1
L2551,W02,13,25,1,1,1
L2551,W02,13,26,1,1,1
L2551,W02,13,27,1,1,1
L2551,W02,13,28,1,1,1
L2551,W02,13,29,1,1,1
L2551,W02,13,30,1,1,1
L2551,W02,13,31,5,51,0
L2551,W02,13,32,1,1,1
L2551,W02,13,33,1,1,1
L2551,W02,13,34,1,1,1
L2551,W02,13,35,1,1,1
L2551,W02,13,36,1,1,1
L2551,W02,13,37,1,1,1
L2551,W02,14,1,1,1,1
L2551,W02,14,2,1,1,1
L2551,W02,14,3,1,1,1
L2551,W02,14,4,1,1,1
L2551,W02,14,5,5,51,0
L2551,W02,14,6,1,1,1
L2551,W02,14,7,1,1,1
L2551,W02,14,8,1,1,1
L2551,W02,14,9,1,1,1
L2551,W02,14,10,1,1,1
L2551,W02,14,11,1,1,1
L2551,W02,14,12,1,1,1
L2551,W02,14,13,1,1,1
L2551,W02,14,14,5,51,0
L2551,W02,14,15,1,1,1
L2551,W02,14,16,1,1,1
L2551,W02,14,17,1,1,1
L2551,W02,14,18,1,1,1
L2551,W02,14,19,1,1,1
L2551,W02,14,20,1,1,1
L2551,W02,14,21,1,1,1
L2551,W02,14,22,1,1,1
L2551,W02,14,23,1,1,1
L2551,W02,14,24,1,1,1
L2551,W02,14,25,5,51,0
L2551,W02,14,26,5,51,0
L2551,W02,14,27,1,1,1
L2551,W02,14,28,1,1,1
L2551,W02,14,29,1,1,1
L2551,W02,14,30,1,1,1
L2551,W02,14,31,1,1,1
L2551,W02,14,32,1,1,1
L2551,W02,14,33,1,1,1
L2551,W02,14,34,1,1,1
L2551,W02,14,35,1,1,1
L2551,W02,14,36,1,1,1
L2551,W02,14,37,1,1,1
L2551,W02,14,38,5,51,0
L2551,W02,15,1,1,1,1
L2551,W02,15,2,1,1,1
L2551,W02,15,3,1,1,1
L2551,W02,15,4,1,1,1
L2551,W02,15,5,1,1,1
L2551,W02,15,6,1,1,1
L2551,W02,15,7,1,1,1
L2551,W02,15,8,1,1,1
L2551,W02,15,9,1,1,1
L2551,W02,15,10,1,1,1
L2551,W02,15,11,1,1,1
L2551,W02,15,12,1,1,1
L2551,W02,15,13,1,1,1
L2551,W02,15,14,1,1,1
L2551,W02,15,15,1,1,1
L2551,W02,15,16,1,1,1
L2551,W02,15,17,1,1,1
L2551,W02,15,18,1,1,1
L2551,W02,15,19,1,1,1
L2551,W02,15,20,1,1,1
L2551,W02,15,21,1,1,1
L2551,W02,15,22,1,1,1
L2551,W02,15,23,1,1,1
L2551,W02,15,24,1,1,1
L2551,W02,15,25,1,1,1
L2551,W02,15,26,1,1,1
L2551,W02,15,27,1,1,1
L2551,W02,15,28,1,1,1
L2551,W02,15,29,1,1,1
L2551,W02,15,30,1,1,1
L2551,W02,15,31,1,1,1
L2551,W02,15,32,5,51,0
L2551,W02,15,33,1,1,1
L2551,W02,15,34,1,1,1
L2551,W02,15,35,1,1,1
L2551,W02,15,36,1,1,1
L2551,W02,15,37,1,1,1
L2551,W02,15,38,1,1,1
L2551,W02,16,1,1,1,1
L2551,W02,16,2,1,1,1
L2551,W02,16,3,1,1,1
L2551,W02,16,4,1,1,1
L2551,W02,16,5,1,1,1
L2551,W02,16,6,1,1,1
L2551,W02,16,7,1,1,1
L2551,W02,16,8,1,1,1
L2551,W02,16,9,1,1,1
L2551,W02,16,10,1,1,1
L2551,W02,16,11,1,1,1
L2551,W02,16,12,1,1,1
L2551,W02,16,13,1,1,1
L2551,W02,16,14,1,1,1
L2551,W02,16,15,1,1,1
L2551,W02,16,16,1,1,1
