lot_id,wafer_id,die_x,die_y,hard_bin,soft_bin,pass_flag
BASE,W1,25,38,1,1,1
BASE,W1,26,2,1,1,1
BASE,W1,26,3,1,1,1
BASE,W1,26,4,1,1,1
BASE,W1,26,5,1,1,1
BASE,W1,26,6,1,1,1
BASE,W1,26,7,1,1,1
BASE,W1,26,8,1,1,1
BASE,W1,26,9,1,1,1
BASE,W1,26,10,1,1,1
BASE,W1,26,11,1,1,1
BASE,W1,26,12,1,1,1
BASE,W1,26,13,1,1,1
BASE,W1,26,14,1,1,1
BASE,W1,26,15,5,51,0
BASE,W1,26,16,5,51,0
BASE,W1,26,17,8,81,0
BASE,W1,26,18,1,1,1
BASE,W1,26,19,1,1,1
BASE,W1,26,20,1,1,1
BASE,W1,26,21,1,1,1
BASE,W1,26,22,8,81,0
BASE,W1,26,23,1,1,1
BASE,W1,26,24,1,1,1
BASE,W1,26,25,1,1,1
BASE,W1,26,26,1,1,1
BASE,W1,26,27,1,1,1
BASE,W1,26,28,1,1,1
BASE,W1,26,29,1,1,1
BASE,W1,26,30,1,1,1
BASE,W1,26,31,1,1,1
BASE,W1,26,32,5,51,0
BASE,W1,26,33,1,1,1
BASE,W1,26,34,1,1,1
BASE,W1,26,35,1,1,1
BASE,W1,26,36,1,1,1
BASE,W1,26,37,1,1,1
BASE,W1,27,2,1,1,1
BASE,W1,27,3,1,1,1
BASE,W1,27,4,1,1,1
BASE,W1,27,5,1,1,1
BASE,W1,27,6,1,1,1
BASE,W1,27,7,1,1,1
BASE,W1,27,8,1,1,1
BASE,W1,27,9,1,1,1
BASE,W1,27,10,1,1,1
BASE,W1,27,11,1,1,1
BASE,W1,27,12,1,1,1
BASE,W1,27,13,1,1,1
BASE,W1,27,14,1,1,1
BASE,W1,27,15,1,1,1
BASE,W1,27,16,1,1,1
BASE,W1,27,17,5,51,0
BASE,W1,27,18,5,51,0
BASE,W1,27,19,1,1,1
BASE,W1,27,20,1,1,1
BASE,W1,27,21,1,1,1
BASE,W1,27,22,1,1,1
BASE,W1,27,23,1,1,1
BASE,W1,27,24,1,1,1
BASE,W1,27,25,1,1,1
BASE,W1,27,26,1,1,1
BASE,W1,27,27,1,1,1
BASE,W1,27,28,1,1,1
BASE,W1,27,29,1,1,1
BASE,W1,27,30,1,1,1
BASE,W1,27,31,5,51,0
BASE,W1,27,32,1,1,1
BASE,W1,27,33,1,1,1
BASE,W1,27,34,1,1,1
BASE,W1,27,35,1,1,1
BASE,W1,27,36,1,1,1
BASE,W1,27,37,1,1,1
BASE,W1,28,2,1,1,1
BASE,W1,28,3,1,1,1
BASE,W1,28,4,1,1,1
BASE,W1,28,5,1,1,1
BASE,W1,28,6,1,1,1
BASE,W1,28,7,1,1,1
BASE,W1,28,8,1,1,1
BASE,W1,28,9,1,1,1
BASE,W1,28,10,1,1,1
BASE,W1,28,11,1,1,1
BASE,W1,28,12,1,1,1
BASE,W1,28,13,1,1,1
BASE,W1,28,14,1,1,1
BASE,W1,28,15,1,1,1
BASE,W1,28,16,1,1,1
BASE,W1,28,17,1,1,1
BASE,W1,28,18,1,1,1
BASE,W1,28,19,1,1,1
BASE,W1,28,20,1,1,1
BASE,W1,28,21,1,1,1
BASE,W1,28,22,1,1,1
BASE,W1,28,23,5,51,0
BASE,W1,28,24,1,1,1
BASE,W1,28,25,5,51,0
BASE,W1,28,26,8,81,0
BASE,W1,28,27,1,1,1
BASE,W1,28,28,1,1,1
BASE,W1,28,29,1,1,1
BASE,W1,28,30,5,51,0
BASE,W1,28,31,1,1,1
BASE,W1,28,32,1,1,1
BASE,W1,28,33,1,1,1
BASE,W1,28,34,1,1,1
BASE,W1,28,35,1,1,1
BASE,W1,28,36,1,1,1
BASE,W1,28,37,5,51,0
BASE,W1,29,3,5,51,0
BASE,W1,29,4,1,1,1
BASE,W1,29,5,1,1,1
BASE,W1,29,6,1,1,1
BASE,W1,29,7,1,1,1
BASE,W1,29,8,5,51,0
BASE,W1,29,9,1,1,1
BASE,W1,29,10,1,1,1
BASE,W1,29,11,1,1,1
BASE,W1,29,12,8,81,0
BASE,W1,29,13,8,81,0
BASE,W1,29,14,1,1,1
BASE,W1,29,15,1,1,1
BASE,W1,29,16,1,1,1
BASE,W1,29,17,1,1,1
BASE,W1,29,18,1,1,1
BASE,W1,29,19,1,1,1
BASE,W1,29,20,1,1,1
BASE,W1,29,21,1,1,1
BASE,W1,29,22,1,1,1
BASE,W1,29,23,1,1,1
BASE,W1,29,24,1,1,1
BASE,W1,29,25,1,1,1
BASE,W1,29,26,1,1,1
BASE,W1,29,27,1,1,1
BASE,W1,29,28,1,1,1
BASE,W1,29,29,1,1,1
BASE,W1,29,30,1,1,1
BASE,W1,29,31,1,1,1
BASE,W1,29,32,5,51,0
BASE,W1,29,33,5,51,0
BASE,W1,29,34,1,1,1
BASE,W1,29,35,1,1,1
BASE,W1,29,36,1,1,1
BASE,W1,30,4,1,1,1
BASE,W1,30,5,1,1,1
BASE,W1,30,6,1,1,1
BASE,W1,30,7,1,1,1
BASE,W1,30,8,5,51,0
BASE,W1,30,9,1,1,1
BASE,W1,30,10,1,1,1
BASE,W1,30,11,5,51,0
BASE,W1,30,12,1,1,1
BASE,W1,30,13,5,51,0
BASE,W1,30,14,1,1,1
BASE,W1,30,15,1,1,1
BASE,W1,30,16,1,1,1
BASE,W1,30,17,1,1,1
BASE,W1,30,18,1,1,1
BASE,W1,30,19,1,1,1
BASE,W1,30,20,5,51,0
BASE,W1,30,21,1,1,1
BASE,W1,30,22,1,1,1
BASE,W1,30,23,1,1,1
BASE,W1,30,24,1,1,1
BASE,W1,30,25,1,1,1
BASE,W1,30,26,1,1,1
BASE,W1,30,27,1,1,1
BASE,W1,30,28,1,1,1
BASE,W1,30,29,1,1,1
BASE,W1,30,30,1,1,1
BASE,W1,30,31,1,1,1
BASE,W1,30,32,1,1,1
BASE,W1,30,33,1,1,1
BASE,W1,30,34,1,1,1
BASE,W1,30,35,1,1,1
BASE,W1,31,4,1,1,1
BASE,W1,31,5,1,1,1
BASE,W1,31,6,1,1,1
BASE,W1,31,7,1,1,1
BASE,W1,31,8,1,1,1
BASE,W1,31,9,1,1,1
BASE,W1,31,10,1,1,1
BASE,W1,31,11,1,1,1
BASE,W1,31,12,1,1,1
BASE,W1,31,13,1,1,1
BASE,W1,31,14,1,1,1
BASE,W1,31,15,1,1,1
BASE,W1,31,16,1,1,1
BASE,W1,31,17,5,51,0
BASE,W1,31,18,1,1,1
BASE,W1,31,19,1,1,1
BASE,W1,31,20,1,1,1
BASE,W1,31,21,1,1,1
BASE,W1,31,22,1,1,1
BASE,W1,31,23,1,1,1
BASE,W1,31,24,1,1,1
BASE,W1,31,25,1,1,1
BASE,W1,31,26,1,1,1
BASE,W1,31,27,5,51,0
BASE,W1,31,28,1,1,1
BASE,W1,31,29,1,1,1
BASE,W1,31,30,1,1,1
BASE,W1,31,31,1,1,1
BASE,W1,31,32,5,51,0
BASE,W1,31,33,1,1,1
BASE,W1,31,34,1,1,1
BASE,W1,31,35,1,1,1
BASE,W1,32,5,1,1,1
BASE,W1,32,6,1,1,1
BASE,W1,32,7,1,1,1
BASE,W1,32,8,1,1,1
BASE,W1,32,9,1,1,1
BASE,W1,32,10,1,1,1
BASE,W1,32,11,5,51,0
BASE,W1,32,12,1,1,1
BASE,W1,32,13,1,1,1
BASE,W1,32,14,1,1,1
BASE,W1,32,15,1,1,1
BASE,W1,32,16,1,1,1
BASE,W1,32,17,1,1,1
BASE,W1,32,18,1,1,1
BASE,W1,32,19,1,1,1
BASE,W1,32,20,1,1,1
BASE,W1,32,21,1,1,1
BASE,W1,32,22,1,1,1
BASE,W1,32,23,1,1,1
BASE,W1,32,24,1,1,1
BASE,W1,32,25,1,1,1
BASE,W1,32,26,1,1,1
BASE,W1,32,27,1,1,1
BASE,W1,32,28,1,1,1
BASE,W1,32,29,1,1,1
BASE,W1,32,30,1,1,1
BASE,W1,32,31,1,1,1
BASE,W1,32,32,1,1,1
BASE,W1,32,33,1,1,1
BASE,W1,32,34,5,51,0
BASE,W1,33,6,1,1,1
BASE,W1,33,7,1,1,1
BASE,W1,33,8,1,1,1
BASE,W1,33,9,1,1,1
BASE,W1,33,10,1,1,1
BASE,W1,33,11,1,1,1
BASE,W1,33,12,1,1,1
BASE,W1,33,13,1,1,1
BASE,W1,33,14,5,51,0
BASE,W1,33,15,1,1,1
BASE,W1,33,16,1,1,1
BASE,W1,33,17,1,1,1
BASE,W1,33,18,1,1,1
BASE,W1,33,19,1,1,1
BASE,W1,33,20,5,51,0
BASE,W1,33,21,1,1,1
BASE,W1,33,22,1,1,1
BASE,W1,33,23,1,1,1
BASE,W1,33,24,1,1,1
BASE,W1,33,25,1,1,1
BASE,W1,33,26,5,51,0
BASE,W1,33,27,1,1,1
BASE,W1,33,28,1,1,1
BASE,W1,33,29,1,1,1
BASE,W1,33,30,1,1,1
BASE,W1,33,31,1,1,1
BASE,W1,33,32,1,1,1
BASE,W1,33,33,1,1,1
BASE,W1,34,7,5,51,0
BASE,W1,34,8,1,1,1
BASE,W1,34,9,5,51,0
BASE,W1,34,10,1,1,1
BASE,W1,34,11,1,1,1
BASE,W1,34,12,1,1,1
BASE,W1,34,13,1,1,1
BASE,W1,34,14,1,1,1
BASE,W1,34,15,1,1,1
BASE,W1,34,16,1,1,1
BASE,W1,34,17,1,1,1
BASE,W1,34,18,1,1,1
BASE,W1,34,19,1,1,1
BASE,W1,34,20,1,1,1
BASE,W1,34,21,1,1,1
BASE,W1,34,22,1,1,1
BASE,W1,34,23,1,1,1
BASE,W1,34,24,1,1,1
BASE,W1,34,25,1,1,1
BASE,W1,34,26,8,81,0
BASE,W1,34,27,1,1,1
BASE,W1,34,28,1,1,1
BASE,W1,34,29,1,1,1
BASE,W1,34,30,1,1,1
BASE,W1,34,31,1,1,1
BASE,W1,34,32,5,51,0
BASE,W1,35,8,1,1,1
BASE,W1,35,9,1,1,1
BASE,W1,35,10,1,1,1
BASE,W1,35,11,5,51,0
BASE,W1,35,12,5,51,0
BASE,W1,35,13,1,1,1
BASE,W1,35,14,1,1,1
BASE,W1,35,15,1,1,1
BASE,W1,35,16,1,1,1
BASE,W1,35,17,1,1,1
BASE,W1,35,18,1,1,1
BASE,W1,35,19,1,1,1
BASE,W1,35,20,1,1,1
BASE,W1,35,21,1,1,1
BASE,W1,35,22,1,1,1
BASE,W1,35,23,1,1,1
BASE,W1,35,24,5,51,0
BASE,W1,35,25,1,1,1
BASE,W1,35,26,1,1,1
BASE,W1,35,27,1,1,1
BASE,W1,35,28,1,1,1
BASE,W1,35,29,1,1,1
BASE,W1,35,30,5,51,0
BASE,W1,35,31,1,1,1
BASE,W1,36,10,1,1,1
BASE,W1,36,11,1,1,1
BASE,W1,36,12,1,1,1
BASE,W1,36,13,1,1,1
BASE,W1,36,14,1,1,1
BASE,W1,36,15,1,1,1
BASE,W1,36,16,1,1,1
BASE,W1,36,17,1,1,1
BASE,W1,36,18,1,1,1
BASE,W1,36,19,8,81,0
BASE,W1,36,20,8,81,0
BASE,W1,36,21,1,1,1
BASE,W1,36,22,1,1,1
BASE,W1,36,23,1,1,1
BASE,W1,36,24,1,1,1
BASE,W1,36,25,1,1,1
BASE,W1,36,26,1,1,1
BASE,W1,36,27,1,1,1
BASE,W1,36,28,1,1,1
BASE,W1,36,29,1,1,1
BASE,W1,37,11,1,1,1
BASE,W1,37,12,1,1,1
BASE,W1,37,13,1,1,1
BASE,W1,37,14,1,1,1
BASE,W1,37,15,1,1,1
BASE,W1,37,16,8,81,0
BASE,W1,37,17,1,1,1
BASE,W1,37,18,1,1,1
BASE,W1,37,19,1,1,1
BASE,W1,37,20,1,1,1
BASE,W1,37,21,1,1,1
BASE,W1,37,22,1,1,1
BASE,W1,37,23,1,1,1
BASE,W1,37,24,1,1,1
BASE,W1,37,25,1,1,1
BASE,W1,37,26,1,1,1
BASE,W1,37,27,1,1,1
BASE,W1,37,28,1,1,1
BASE,W1,38,14,1,1,1
BASE,W1,38,15,1,1,1
BASE,W1,38,16,1,1,1
BASE,W1,38,17,1,1,1
BASE,W1,38,18,1,1,1
BASE,W1,38,19,1,1,1
BASE,W1,38,20,1,1,1
BASE,W1,38,21,1,1,1
BASE,W1,38,22,1,1,1
BASE,W1,38,23,1,1,1
BASE,W1,38,24,1,1,1
BASE,W1,38,25,1,1,1
BASE,W2,1,14,1,1,1
BASE,W2,1,15,1,1,1
BASE,W2,1,16,1,1,1
BASE,W2,1,17,5,51,0
BASE,W2,1,18,1,1,1
BASE,W2,1,19,1,1,1
BASE,W2,1,20,1,1,1
BASE,W2,1,21,1,1,1
BASE,W2,1,22,1,1,1
BASE,W2,1,23,1,1,1
BASE,W2,1,24,1,1,1
BASE,W2,1,25,8,81,0
BASE,W2,2,11,1,1,1
BASE,W2,2,12,1,1,1
BASE,W2,2,13,1,1,1
BASE,W2,2,14,1,1,1
BASE,W2,2,15,1,1,1
BASE,W2,2,16,8,81,0
BASE,W2,2,17,1,1,1
BASE,W2,2,18,1,1,1
BASE,W2,2,19,1,1,1
BASE,W2,2,20,1,1,1
BASE,W2,2,21,1,1,1
BASE,W2,2,22,1,1,1
BASE,W2,2,23,1,1,1
BASE,W2,2,24,1,1,1
BASE,W2,2,25,1,1,1
BASE,W2,2,26,1,1,1
BASE,W2,2,27,1,1,1
BASE,W2,2,28,1,1,1
BASE,W2,3,10,1,1,1
BASE,W2,3,11,1,1,1
BASE,W2,3,12,1,1,1
BASE,W2,3,13,5,51,0
BASE,W2,3,14,1,1,1
BASE,W2,3,15,1,1,1
BASE,W2,3,16,1,1,1
BASE,W2,3,17,1,1,1
BASE,W2,3,18,1,1,1
BASE,W2,3,19,1,1,1
BASE,W2,3,20,1,1,1
BASE,W2,3,21,1,1,1
BASE,W2,3,22,1,1,1
BASE,W2,3,23,5,51,0
BASE,W2,3,24,1,1,1
BASE,W2,3,25,1,1,1
BASE,W2,3,26,5,51,0
BASE,W2,3,27,1,1,1
BASE,W2,3,28,1,1,1
BASE,W2,3,29,1,1,1
BASE,W2,4,8,1,1,1
BASE,W2,4,9,1,1,1
BASE,W2,4,10,1,1,1
BASE,W2,4,11,1,1,1
BASE,W2,4,12,1,1,1
BASE,W2,4,13,1,1,1
BASE,W2,4,14,1,1,1
BASE,W2,4,15,1,1,1
BASE,W2,4,16,1,1,1
BASE,W2,4,17,1,1,1
BASE,W2,4,18,1,1,1
BASE,W2,4,19,1,1,1
BASE,W2,4,20,1,1,1
BASE,W2,4,21,1,1,1
BASE,W2,4,22,1,1,1
BASE,W2,4,23,1,1,1
BASE,W2,4,24,1,1,1
BASE,W2,4,25,1,1,1
BASE,W2,4,26,1,1,1
BASE,W2,4,27,1,1,1
BASE,W2,4,28,1,1,1
BASE,W2,4,29,1,1,1
BASE,W2,4,30,1,1,1
BASE,W2,4,31,1,1,1
BASE,W2,5,7,1,1,1
BASE,W2,5,8,1,1,1
BASE,W2,5,9,1,1,1
BASE,W2,5,10,1,1,1
BASE,W2,5,11,1,1,1
BASE,W2,5,12,1,1,1
BASE,W2,5,13,1,1,1
BASE,W2,5,14,1,1,1
BASE,W2,5,15,1,1,1
BASE,W2,5,16,1,1,1
BASE,W2,5,17,1,1,1
BASE,W2,5,18,1,1,1
BASE,W2,5,19,1,1,1
BASE,W2,5,20,1,1,1
BASE,W2,5,21,1,1,1
BASE,W2,5,22,1,1,1
BASE,W2,5,23,1,1,1
BASE,W2,5,24,1,1,1
BASE,W2,5,25,1,1,1
BASE,W2,5,26,1,1,1
BASE,W2,5,27,1,1,1
BASE,W2,5,28,1,1,1
BASE,W2,5,29,5,51,0
BASE,W2,5,30,1,1,1
BASE,W2,5,31,1,1,1
BASE,W2,5,32,1,1,1
BASE,W2,6,6,1,1,1
BASE,W2,6,7,1,1,1
BASE,W2,6,8,1,1,1
BASE,W2,6,9,1,1,1
BASE,W2,6,10,1,1,1
BASE,W2,6,11,1,1,1
BASE,W2,6,12,1,1,1
BASE,W2,6,13,1,1,1
BASE,W2,6,14,1,1,1
BASE,W2,6,15,1,1,1
BASE,W2,6,16,1,1,1
BASE,W2,6,17,1,1,1
BASE,W2,6,18,1,1,1
BASE,W2,6,19,1,1,1
BASE,W2,6,20,1,1,1
BASE,W2,6,21,1,1,1
BASE,W2,6,22,1,1,1
BASE,W2,6,23,1,1,1
BASE,W2,6,24,1,1,1
BASE,W2,6,25,1,1,1
BASE,W2,6,26,1,1,1
BASE,W2,6,27,5,51,0
BASE,W2,6,28,1,1,1
BASE,W2,6,29,1,1,1
BASE,W2,6,30,1,1,1
BASE,W2,6,31,1,1,1
BASE,W2,6,32,1,1,1
BASE,W2,6,33,1,1,1
BASE,W2,7,5,1,1,1
BASE,W2,7,6,1,1,1
BASE,W2,7,7,1,1,1
BASE,W2,7,8,1,1,1
BASE,W2,7,9,1,1,1
BASE,W2,7,10,1,1,1
BASE,W2,7,11,1,1,1
BASE,W2,7,12,1,1,1
BASE,W2,7,13,5,51,0
BASE,W2,7,14,1,1,1
BASE,W2,7,15,1,1,1
BASE,W2,7,16,1,1,1
BASE,W2,7,17,1,1,1
BASE,W2,7,18,1,1,1
BASE,W2,7,19,1,1,1
BASE,W2,7,20,8,81,0
BASE,W2,7,21,1,1,1
BASE,W2,7,22,1,1,1
BASE,W2,7,23,1,1,1
BASE,W2,7,24,8,81,0
BASE,W2,7,25,1,1,1
BASE,W2,7,26,1,1,1
BASE,W2,7,27,1,1,1
BASE,W2,7,28,1,1,1
BASE,W2,7,29,1,1,1
BASE,W2,7,30,1,1,1
BASE,W2,7,31,1,1,1
BASE,W2,7,32,1,1,1
BASE,W2,7,33,1,1,1
BASE,W2,7,34,1,1,1
BASE,W2,8,4,1,1,1
BASE,W2,8,5,1,1,1
BASE,W2,8,6,1,1,1
BASE,W2,8,7,5,51,0
BASE,W2,8,8,1,1,1
BASE,W2,8,9,1,1,1
BASE,W2,8,10,1,1,1
BASE,W2,8,11,1,1,1
BASE,W2,8,12,5,51,0
BASE,W2,8,13,1,1,1
BASE,W2,8,14,1,1,1
BASE,W2,8,15,1,1,1
BASE,W2,8,16,8,81,0
BASE,W2,8,17,1,1,1
BASE,W2,8,18,1,1,1
BASE,W2,8,19,1,1,1
BASE,W2,8,20,1,1,1
BASE,W2,8,21,1,1,1
BASE,W2,8,22,1,1,1
BASE,W2,8,23,1,1,1
BASE,W2,8,24,8,81,0
BASE,W2,8,25,1,1,1
BASE,W2,8,26,1,1,1
BASE,W2,8,27,1,1,1
BASE,W2,8,28,1,1,1
BASE,W2,8,29,1,1,1
BASE,W2,8,30,1,1,1
BASE,W2,8,31,1,1,1
BASE,W2,8,32,1,1,1
BASE,W2,8,33,1,1,1
BASE,W2,8,34,1,1,1
BASE,W2,8,35,1,1,1
BASE,W2,9,4,1,1,1
BASE,W2,9,5,1,1,1
BASE,W2,9,6,1,1,1
BASE,W2,9,7,1,1,1
BASE,W2,9,8,5,51,0
BASE,W2,9,9,1,1,1
BASE,W2,9,10,1,1,1
BASE,W2,9,11,5,51,0
BASE,W2,9,12,1,1,1
BASE,W2,9,13,1,1,1
BASE,W2,9,14,8,81,0
BASE,W2,9,15,1,1,1
BASE,W2,9,16,1,1,1
BASE,W2,9,17,1,1,1
BASE,W2,9,18,8,81,0
BASE,W2,9,19,1,1,1
BASE,W2,9,20,1,1,1
BASE,W2,9,21,1,1,1
BASE,W2,9,22,1,1,1
BASE,W2,9,23,1,1,1
BASE,W2,9,24,1,1,1
BASE,W2,9,25,1,1,1
BASE,W2,9,26,1,1,1
BASE,W2,9,27,1,1,1
BASE,W2,9,28,1,1,1
BASE,W2,9,29,8,81,0
BASE,W2,9,30,5,51,0
BASE,W2,9,31,5,51,0
BASE,W2,9,32,1,1,1
BASE,W2,9,33,1,1,1
BASE,W2,9,34,1,1,1
BASE,W2,9,35,1,1,1
BASE,W2,10,3,1,1,1
BASE,W2,10,4,5,51,0
BASE,W2,10,5,1,1,1
BASE,W2,10,6,1,1,1
BASE,W2,10,7,1,1,1
BASE,W2,10,8,1,1,1
BASE,W2,10,9,1,1,1
BASE,W2,10,10,1,1,1
BASE,W2,10,11,1,1,1
BASE,W2,10,12,1,1,1
BASE,W2,10,13,1,1,1
BASE,W2,10,14,1,1,1
BASE,W2,10,15,1,1,1
BASE,W2,10,16,1,1,1
BASE,W2,10,17,1,1,1
BASE,W2,10,18,1,1,1
BASE,W2,10,19,1,1,1
BASE,W2,10,20,1,1,1
BASE,W2,10,21,1,1,1
BASE,W2,10,22,1,1,1
BASE,W2,10,23,1,1,1
BASE,W2,10,24,1,1,1
BASE,W2,10,25,1,1,1
BASE,W2,10,26,1,1,1
BASE,W2,10,27,5,51,0
BASE,W2,10,28,1,1,1
BASE,W2,10,29,1,1,1
BASE,W2,10,30,1,1,1
BASE,W2,10,31,1,1,1
BASE,W2,10,32,1,1,1
BASE,W2,10,33,1,1,1
BASE,W2,10,34,1,1,1
BASE,W2,10,35,1,1,1
BASE,W2,10,36,1,1,1
BASE,W2,11,2,1,1,1
BASE,W2,11,3,1,1,1
BASE,W2,11,4,1,1,1
BASE,W2,11,5,1,1,1
BASE,W2,11,6,1,1,1
BASE,W2,11,7,1,1,1
BASE,W2,11,8,5,51,0
BASE,W2,11,9,1,1,1
BASE,W2,11,10,1,1,1
BASE,W2,11,11,1,1,1
BASE,W2,11,12,1,1,1
BASE,W2,11,13,1,1,1
BASE,W2,11,14,1,1,1
BASE,W2,11,15,1,1,1
BASE,W2,11,16,1,1,1
BASE,W2,11,17,1,1,1
BASE,W2,11,18,1,1,1
BASE,W2,11,19,1,1,1
BASE,W2,11,20,1,1,1
BASE,W2,11,21,1,1,1
BASE,W2,11,22,1,1,1
BASE,W2,11,23,1,1,1
BASE,W2,11,24,1,1,1
BASE,W2,11,25,1,1,1
BASE,W2,11,26,1,1,1
BASE,W2,11,27,1,1,1
BASE,W2,11,28,1,1,1
BASE,W2,11,29,1,1,1
BASE,W2,11,30,1,1,1
BASE,W2,11,31,1,1,1
BASE,W2,11,32,1,1,1
BASE,W2,11,33,1,1,1
BASE,W2,11,34,8,81,0
BASE,W2,11,35,1,1,1
BASE,W2,11,36,1,1,1
BASE,W2,11,37,1,1,1
BASE,W2,12,2,1,1,1
BASE,W2,12,3,1,1,1
BASE,W2,12,4,1,1,1
BASE,W2,12,5,1,1,1
BASE,W2,12,6,1,1,1
BASE,W2,12,7,1,1,1
BASE,W2,12,8,1,1,1
BASE,W2,12,9,1,1,1
BASE,W2,12,10,5,51,0
BASE,W2,12,11,1,1,1
BASE,W2,12,12,1,1,1
BASE,W2,12,13,1,1,1
BASE,W2,12,14,1,1,1
BASE,W2,12,15,1,1,1
BASE,W2,12,16,1,1,1
BASE,W2,12,17,1,1,1
BASE,W2,12,18,1,1,1
BASE,W2,12,19,1,1,1
BASE,W2,12,20,1,1,1
BASE,W2,12,21,1,1,1
BASE,W2,12,22,1,1,1
BASE,W2,12,23,1,1,1
BASE,W2,12,24,1,1,1
BASE,W2,12,25,1,1,1
BASE,W2,12,26,1,1,1
BASE,W2,12,27,1,1,1
BASE,W2,12,28,1,1,1
BASE,W2,12,29,1,1,1
BASE,W2,12,30,1,1,1
BASE,W2,12,31,1,1,1
BASE,W2,12,32,1,1,1
BASE,W2,12,33,1,1,1
BASE,W2,12,34,1,1,1
BASE,W2,12,35,1,1,1
BASE,W2,12,36,1,1,1
BASE,W2,12,37,5,51,0
BASE,W2,13,2,1,1,1
BASE,W2,13,3,1,1,1
BASE,W2,13,4,8,81,0
BASE,W2,13,5,1,1,1
BASE,W2,13,6,1,1,1
BASE,W2,13,7,1,1,1
BASE,W2,13,8,1,1,1
BASE,W2,13,9,5,51,0
BASE,W2,13,10,1,1,1
BASE,W2,13,11,1,1,1
BASE,W2,13,12,8,81,0
BASE,W2,13,13,5,51,0
BASE,W2,13,14,1,1,1
BASE,W2,13,15,1,1,1
BASE,W2,13,16,8,81,0
BASE,W2,13,17,1,1,1
BASE,W2,13,18,1,1,1
BASE,W2,13,19,1,1,1
BASE,W2,13,20,1,1,1
BASE,W2,13,21,1,1,1
BASE,W2,13,22,1,1,1
BASE,W2,13,23,1,1,1
BASE,W2,13,24,1,1,1
BASE,W2,13,25,1,1,1
BASE,W2,13,26,5,51,0
BASE,W2,13,27,1,1,1
BASE,W2,13,28,1,1,1
BASE,W2,13,29,1,1,1
BASE,W2,13,30,1,1,1
BASE,W2,13,31,5,51,0
BASE,W2,13,32,1,1,1
BASE,W2,13,33,1,1,1
BASE,W2,13,34,1,1,1
BASE,W2,13,35,1,1,1
BASE,W2,13,36,1,1,1
BASE,W2,13,37,1,1,1
BASE,W2,14,1,1,1,1
BASE,W2,14,2,1,1,1
BASE,W2,14,3,1,1,1
BASE,W2,14,4,1,1,1
BASE,W2,14,5,1,1,1
BASE,W2,14,6,1,1,1
BASE,W2,14,7,1,1,1
BASE,W2,14,8,1,1,1
BASE,W2,14,9,1,1,1
BASE,W2,14,10,1,1,1
BASE,W2,14,11,1,1,1
BASE,W2,14,12,8,81,0
BASE,W2,14,13,1,1,1
BASE,W2,14,14,5,51,0
BASE,W2,14,15,5,51,0
BASE,W2,14,16,1,1,1
BASE,W2,14,17,1,1,1
BASE,W2,14,18,1,1,1
BASE,W2,14,19,1,1,1
BASE,W2,14,20,1,1,1
BASE,W2,14,21,1,1,1
BASE,W2,14,22,1,1,1
BASE,W2,14,23,1,1,1
BASE,W2,14,24,5,51,0
BASE,W2,14,25,1,1,1
BASE,W2,14,26,1,1,1
BASE,W2,14,27,5,51,0
BASE,W2,14,28,1,1,1
BASE,W2,14,29,1,1,1
BASE,W2,14,30,1,1,1
BASE,W2,14,31,1,1,1
BASE,W2,14,32,8,81,0
BASE,W2,14,33,1,1,1
BASE,W2,14,34,1,1,1
BASE,W2,14,35,5,51,0
BASE,W2,14,36,8,81,0
BASE,W2,14,37,1,1,1
BASE,W2,14,38,1,1,1
BASE,W2,15,1,1,1,1
BASE,W2,15,2,5,51,0
BASE,W2,15,3,1,1,1
BASE,W2,15,4,1,1,1
BASE,W2,15,5,1,1,1
BASE,W2,15,6,1,1,1
BASE,W2,15,7,1,1,1
BASE,W2,15,8,1,1,1
BASE,W2,15,9,1,1,1
BASE,W2,15,10,1,1,1
BASE,W2,15,11,1,1,1
BASE,W2,15,12,1,1,1
BASE,W2,15,13,1,1,1
BASE,W2,15,14,1,1,1
BASE,W2,15,15,1,1,1
BASE,W2,15,16,1,1,1
BASE,W2,15,17,1,1,1
BASE,W2,15,18,1,1,1
BASE,W2,15,19,1,1,1
BASE,W2,15,20,1,1,1
BASE,W2,15,21,1,1,1
BASE,W2,15,22,1,1,1
BASE,W2,15,23,1,1,1
BASE,W2,15,24,1,1,1
BASE,W2,15,25,1,1,1
BASE,W2,15,26,1,1,1
BASE,W2,15,27,1,1,1
BASE,W2,15,28,8,81,0
BASE,W2,15,29,1,1,1
BASE,W2,15,30,8,81,0
BASE,W2,15,31,1,1,1
BASE,W2,15,32,1,1,1
BASE,W2,15,33,1,1,1
BASE,W2,15,34,1,1,1
BASE,W2,15,35,1,1,1
BASE,W2,15,36,1,1,1
BASE,W2,15,37,1,1,1
BASE,W2,15,38,8,81,0
BASE,W2,16,1,5,51,0
BASE,W2,16,2,1,1,1
BASE,W2,16,3,1,1,1
BASE,W2,16,4,1,1,1
BASE,W2,16,5,1,1,1
BASE,W2,16,6,1,1,1
BASE,W2,16,7,1,1,1
BASE,W2,16,8,1,1,1
BASE,W2,16,9,5,51,0
BASE,W2,16,10,1,1,1
BASE,W2,16,11,8,81,0
BASE,W2,16,12,1,1,1
BASE,W2,16,13,1,1,1
BASE,W2,16,14,1,1,1
BASE,W2,16,15,1,1,1
BASE,W2,16,16,1,1,1
